WARNING 2025-09-22 02:18:58,908 log 12956 29184 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-09-22 02:18:58,909 basehttp 12956 29184 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 10362
INFO 2025-09-22 02:19:01,374 basehttp 12956 27564 "POST / HTTP/1.1" 302 0
INFO 2025-09-22 02:19:01,394 basehttp 12956 27564 "GET /order_info/39 HTTP/1.1" 200 35255
WARNING 2025-09-22 02:19:01,481 log 12956 27564 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-09-22 02:19:01,482 basehttp 12956 27564 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 10362
INFO 2025-09-22 02:19:13,707 basehttp 12956 21636 "POST /edit_order/39 HTTP/1.1" 302 0
INFO 2025-09-22 02:19:13,728 basehttp 12956 21636 "GET /edit_order/39 HTTP/1.1" 200 35513
WARNING 2025-09-22 02:19:13,832 log 12956 21636 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-09-22 02:19:13,834 basehttp 12956 21636 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 10362
INFO 2025-09-22 02:20:31,695 basehttp 12956 12328 "GET / HTTP/1.1" 200 116437
WARNING 2025-09-22 02:20:46,215 log 12956 10908 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-09-22 02:20:46,216 basehttp 12956 10908 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 10362
INFO 2025-09-22 02:22:25,700 basehttp 12956 4044 "GET / HTTP/1.1" 200 117641
WARNING 2025-09-22 02:22:25,746 log 12956 4044 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-09-22 02:22:25,747 basehttp 12956 4044 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 10362
INFO 2025-09-22 02:22:27,997 basehttp 12956 4044 "GET /edit_order/39 HTTP/1.1" 200 35475
WARNING 2025-09-22 02:22:28,036 log 12956 4044 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-09-22 02:22:28,037 basehttp 12956 4044 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 10362
INFO 2025-09-22 02:22:28,882 basehttp 12956 4044 "GET /edit_order/39 HTTP/1.1" 200 35475
WARNING 2025-09-22 02:22:28,924 log 12956 4044 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-09-22 02:22:28,926 basehttp 12956 4044 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 10362
INFO 2025-09-22 02:22:30,029 basehttp 12956 11580 "GET /edit_order/39 HTTP/1.1" 200 35475
WARNING 2025-09-22 02:22:30,089 log 12956 11580 Not Found: /.well-known/appspecific/com.chrome.devtools.json
